event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
TOUCH,4,flat,3,0E-20,,,,
TOUCH,4,moderate,23,0E-20,68.0,68.0,68.0,
TOUCH,4,steep,32,0E-20,155.0,22.0,155.0,
TOUCH,5,flat,4,0E-20,,,,
TOUCH,5,moderate,16,0E-20,98.0,40.0,149.74999999999997,300.0000000000000000
TOUCH,5,steep,21,0E-20,24.0,50.0,24.0,
TOUCH,6,flat,1,0E-20,,,,
TOUCH,6,moderate,19,0E-20,26.0,35.0,67.4,300.0000000000000000
TOUCH,6,steep,22,0E-20,,,,
TOUCH,7,flat,4,0E-20,,,,
TOUCH,7,moderate,18,0E-20,81.0,55.5,128.7,270.0000000000000000
TOUCH,7,steep,15,0E-20,,,,
TOUCH,8,flat,7,0E-20,81.0,18.0,81.0,
TOUCH,8,moderate,27,0E-20,17.5,18.5,85.75,220.0000000000000000
TOUCH,8,steep,16,0E-20,34.0,127.0,34.0,120.0000000000000000
TOUCH,9,flat,3,0E-20,,,,
TOUCH,9,moderate,18,0E-20,18.5,9.0,217.89999999999992,200.0000000000000000
TOUCH,9,steep,17,0E-20,,,,
TOUCH,10,flat,3,0E-20,75.0,39.0,75.0,180.0000000000000000
